gender,人口,時間軸（年月日現在）,,全国・都道府県,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85歳以上
女,日本人人口,2022年10月1日現在,,青森県,633,17,21,23,24,20,21,24,31,35,42,43,42,46,50,58,43,39,56
女,日本人人口,2022年10月1日現在,,岩手県,606,16,21,23,24,20,21,24,29,34,40,39,38,42,46,53,39,38,58
女,日本人人口,2022年10月1日現在,,宮城県,"1,156",36,43,47,49,57,53,57,67,74,83,78,70,72,78,91,63,56,82
女,日本人人口,2022年10月1日現在,,秋田県,488,11,14,17,17,13,14,17,22,26,30,30,30,36,41,47,34,33,54
女,日本人人口,2022年10月1日現在,,山形県,532,15,19,21,22,18,18,22,26,30,34,33,32,37,40,46,33,32,53
女,日本人人口,2022年10月1日現在,,福島県,898,27,33,35,38,31,34,39,46,51,59,57,56,63,69,78,53,50,78
女,日本人人口,2022年10月1日現在,,茨城県,"1,387",43,52,58,61,58,56,61,73,83,99,99,85,85,96,119,90,73,94
女,日本人人口,2022年10月1日現在,,栃木県,934,29,36,39,42,38,37,42,51,57,68,66,58,59,66,79,58,47,64
女,日本人人口,2022年10月1日現在,,群馬県,936,28,34,39,42,39,37,39,47,54,68,68,59,56,62,79,63,52,70
女,日本人人口,2022年10月1日現在,,埼玉県,"3,594",118,138,148,155,178,181,178,198,222,273,277,229,198,207,277,232,187,199
女,日本人人口,2022年10月1日現在,,千葉県,"3,076",100,116,125,131,150,151,151,170,190,230,235,192,170,180,239,201,161,183
女,日本人人口,2022年10月1日現在,,東京都,"6,848",227,252,248,252,388,458,422,446,472,539,541,445,357,321,409,353,313,406
女,日本人人口,2022年10月1日現在,,神奈川県,"4,531",148,171,183,191,238,239,228,253,286,351,368,303,249,237,316,268,228,274
女,日本人人口,2022年10月1日現在,,新潟県,"1,097",32,39,43,45,40,40,46,55,63,75,72,68,70,78,96,69,63,100
女,日本人人口,2022年10月1日現在,,富山県,513,15,18,20,21,18,19,20,24,28,37,37,31,31,34,45,37,30,46
女,日本人人口,2022年10月1日現在,,石川県,568,18,22,24,25,26,24,25,28,33,42,40,35,34,35,47,37,30,44
女,日本人人口,2022年10月1日現在,,福井県,377,13,15,17,17,13,15,16,19,21,26,25,24,24,25,32,23,20,32
女,日本人人口,2022年10月1日現在,,山梨県,398,13,15,16,18,17,15,17,19,22,27,28,26,26,27,33,25,22,32
女,日本人人口,2022年10月1日現在,,長野県,"1,012",32,38,43,44,35,38,42,49,57,71,70,63,63,65,84,67,58,91
女,日本人人口,2022年10月1日現在,,岐阜県,972,31,37,42,44,41,37,40,47,54,69,70,62,61,64,83,63,55,73
女,日本人人口,2022年10月1日現在,,静岡県,"1,766",55,67,76,77,65,69,77,91,103,126,127,112,109,115,148,116,100,133
女,日本人人口,2022年10月1日現在,,愛知県,"3,627",132,152,163,165,182,185,183,204,222,274,277,228,200,195,261,213,180,210
女,日本人人口,2022年10月1日現在,,三重県,865,27,33,37,38,35,34,37,43,49,62,63,56,54,56,72,56,48,65
女,日本人人口,2022年10月1日現在,,滋賀県,697,26,30,33,33,34,31,33,39,44,52,50,43,41,41,52,39,32,44
女,日本人人口,2022年10月1日現在,,京都府,"1,300",39,46,50,55,71,63,59,67,76,95,95,81,73,73,105,85,71,93
女,日本人人口,2022年10月1日現在,,大阪府,"4,450",145,162,174,185,231,235,226,242,266,336,351,287,239,232,331,281,247,279
女,日本人人口,2022年10月1日現在,,兵庫県,"2,777",90,106,115,119,125,118,124,145,164,206,211,181,167,167,219,176,150,196
女,日本人人口,2022年10月1日現在,,奈良県,684,20,25,27,30,31,26,28,34,38,48,51,45,42,44,59,47,39,49
女,日本人人口,2022年10月1日現在,,和歌山県,473,14,17,19,19,16,17,19,23,25,32,33,32,31,32,42,33,29,41
女,日本人人口,2022年10月1日現在,,鳥取県,281,9,11,12,12,10,10,12,14,16,18,17,17,18,20,24,17,15,27
女,日本人人口,2022年10月1日現在,,島根県,334,11,13,14,14,11,12,13,16,18,21,20,19,21,23,29,22,20,36
女,日本人人口,2022年10月1日現在,,岡山県,951,32,37,40,41,45,42,43,50,54,67,65,55,56,58,76,62,51,78
女,日本人人口,2022年10月1日現在,,広島県,"1,396",47,56,61,61,59,59,63,73,82,102,100,84,82,85,111,91,75,106
女,日本人人口,2022年10月1日現在,,山口県,681,20,24,27,28,24,24,26,32,36,46,46,40,42,47,63,50,43,63
女,日本人人口,2022年10月1日現在,,徳島県,364,11,12,14,14,14,13,14,18,20,24,24,23,24,27,34,24,21,34
女,日本人人口,2022年10月1日現在,,香川県,476,15,18,20,21,17,18,20,24,28,35,33,28,29,31,42,32,26,40
女,日本人人口,2022年10月1日現在,,愛媛県,680,20,24,27,28,23,24,27,34,38,47,46,42,44,48,61,46,40,61
女,日本人人口,2022年10月1日現在,,高知県,354,10,12,13,14,12,12,13,17,19,24,23,21,23,25,32,26,22,36
女,日本人人口,2022年10月1日現在,,福岡県,"2,653",95,108,114,113,131,128,130,151,167,188,180,156,154,164,207,151,132,185
女,日本人人口,2022年10月1日現在,,佐賀県,417,15,17,19,19,16,16,18,22,24,27,26,25,27,30,34,24,22,35
女,日本人人口,2022年10月1日現在,,長崎県,674,22,26,28,28,22,23,27,33,37,43,43,43,46,51,59,42,40,59
女,日本人人口,2022年10月1日現在,,熊本県,894,32,37,39,38,34,34,39,47,52,57,55,54,58,64,73,52,49,79
女,日本人人口,2022年10月1日現在,,大分県,573,18,22,24,23,20,20,23,28,32,38,37,34,37,41,51,38,34,52
女,日本人人口,2022年10月1日現在,,宮崎県,551,19,23,25,23,18,19,22,28,32,36,34,33,36,41,48,33,31,49
女,日本人人口,2022年10月1日現在,,鹿児島県,817,29,33,36,34,28,29,35,43,47,51,49,50,56,63,68,46,45,75
女,日本人人口,2022年10月1日現在,,沖縄県,736,36,40,41,38,34,36,40,46,48,53,49,44,45,46,46,26,28,41
女,日本人人口,2023年10月1日現在,,全国,"62,291","1,953","2,318","2,524","2,619","2,806","2,914","2,921","3,311","3,694","4,388","4,676","4,050","3,727","3,721","4,627","4,088","3,422","4,534"
女,日本人人口,2023年10月1日現在,,北海道,"2,661",69,86,95,101,102,105,112,132,152,184,192,177,175,180,231,190,159,219
女,日本人人口,2023年10月1日現在,,青森県,622,16,20,22,23,19,20,23,29,34,40,43,42,45,48,57,45,39,57
女,日本人人口,2023年10月1日現在,,岩手県,596,15,20,23,24,20,20,24,28,33,39,39,38,41,44,52,41,38,59
女,日本人人口,2023年10月1日現在,,宮城県,"1,147",34,42,46,49,56,54,55,64,73,81,80,71,71,75,89,67,56,83
女,日本人人口,2023年10月1日現在,,秋田県,479,10,14,16,17,13,14,16,21,25,30,30,30,35,39,46,36,33,54
女,日本人人口,2023年10月1日現在,,山形県,523,14,18,21,22,18,18,21,26,30,33,33,32,36,39,46,35,31,53
女,日本人人口,2023年10月1日現在,,福島県,885,25,33,34,37,30,33,38,45,50,58,58,56,62,67,76,57,49,78
女,日本人人口,2023年10月1日現在,,茨城県,"1,375",41,51,57,60,57,55,59,71,81,96,101,87,85,92,114,96,76,95
女,日本人人口,2023年10月1日現在,,栃木県,925,27,34,38,41,37,37,41,50,56,66,68,59,58,63,77,62,48,64
女,日本人人口,2023年10月1日現在,,群馬県,926,27,33,38,41,38,36,39,45,52,65,70,60,56,60,76,66,53,70
女,日本人人口,2023年10月1日現在,,埼玉県,"3,586",114,135,146,154,176,182,178,194,217,261,285,238,202,199,259,242,197,208
女,日本人人口,2023年10月1日現在,,千葉県,"3,068",97,114,123,131,149,152,149,167,185,221,241,199,172,173,225,210,170,189
女,日本人人口,2023年10月1日現在,,東京都,"6,854",217,249,249,254,386,466,422,436,463,521,554,463,370,318,380,367,321,417
女,日本人人口,2023年10月1日現在,,神奈川県,"4,523",143,167,181,190,235,244,226,247,279,335,376,316,257,232,294,280,238,284
女,日本人人口,2023年10月1日現在,,新潟県,"1,082",31,38,43,44,38,39,44,53,61,73,73,69,69,76,93,74,63,100
女,日本人人口,2023年10月1日現在,,富山県,507,15,18,19,21,18,19,20,23,27,35,38,32,31,32,42,40,31,45
女,日本人人口,2023年10月1日現在,,石川県,562,18,21,23,25,25,24,24,28,31,40,42,35,34,35,43,40,31,44
女,日本人人口,2023年10月1日現在,,福井県,372,12,14,16,17,13,14,16,18,21,25,26,24,24,24,30,25,21,32
女,日本人人口,2023年10月1日現在,,山梨県,394,12,14,16,17,17,15,16,19,21,26,28,27,26,27,32,27,23,33
女,日本人人口,2023年10月1日現在,,長野県,"1,002",31,37,42,44,35,37,41,48,55,69,72,64,63,64,79,71,60,91
女,日本人人口,2023年10月1日現在,,岐阜県,961,29,36,41,44,40,37,38,46,52,65,71,63,61,62,78,68,57,73
女,日本人人口,2023年10月1日現在,,静岡県,"1,748",52,65,74,77,65,68,74,89,100,120,130,114,109,112,139,123,103,134
女,日本人人口,2023年10月1日現在,,愛知県,"3,611",127,149,161,165,178,185,181,199,216,262,284,235,205,190,242,227,187,216
女,日本人人口,2023年10月1日現在,,三重県,855,26,32,36,38,34,34,36,42,47,59,64,56,54,54,67,60,50,65
女,日本人人口,2023年10月1日現在,,滋賀県,694,25,30,33,33,33,31,32,38,43,51,52,44,41,40,50,42,33,44
女,日本人人口,2023年10月1日現在,,京都府,"1,290",38,45,49,55,69,64,58,65,74,91,98,84,74,71,96,91,74,95
女,日本人人口,2023年10月1日現在,,大阪府,"4,435",141,159,172,183,228,240,224,237,259,319,359,299,246,225,303,296,256,289
女,日本人人口,2023年10月1日現在,,兵庫県,"2,758",87,103,114,118,122,118,121,140,159,197,216,186,169,162,205,188,154,200
女,日本人人口,2023年10月1日現在,,奈良県,678,20,24,27,30,30,26,27,33,37,46,52,46,42,43,55,50,41,50
女,日本人人口,2023年10月1日現在,,和歌山県,467,13,16,18,19,16,17,18,22,25,30,34,32,31,31,39,35,30,41
女,日本人人口,2023年10月1日現在,,鳥取県,277,9,11,12,12,10,10,11,14,16,18,18,16,18,20,23,19,15,26
女,日本人人口,2023年10月1日現在,,島根県,330,11,13,14,14,11,11,13,16,18,21,21,19,21,22,28,24,20,36
女,日本人人口,2023年10月1日現在,,岡山県,942,31,36,39,40,44,42,42,48,52,64,67,56,55,57,71,66,53,78
女,日本人人口,2023年10月1日現在,,広島県,"1,383",45,55,60,61,58,58,61,71,80,98,103,86,81,82,105,96,78,106
女,日本人人口,2023年10月1日現在,,山口県,671,19,23,27,27,24,23,25,31,35,44,46,41,41,45,59,53,44,63
女,日本人人口,2023年10月1日現在,,徳島県,359,10,12,13,14,13,13,14,17,19,24,25,23,23,26,32,26,22,34
女,日本人人口,2023年10月1日現在,,香川県,470,15,18,19,20,17,17,19,23,27,33,34,29,28,30,39,35,26,40
女,日本人人口,2023年10月1日現在,,愛媛県,671,19,24,27,27,23,24,26,32,37,45,47,42,43,46,58,49,40,61
女,日本人人口,2023年10月1日現在,,高知県,348,10,12,13,14,11,11,13,16,19,23,24,21,22,24,30,27,22,36
女,日本人人口,2023年10月1日現在,,福岡県,"2,642",92,107,113,114,129,128,129,147,164,184,185,159,153,159,198,162,134,186
女,日本人人口,2023年10月1日現在,,佐賀県,412,14,17,19,19,16,16,17,21,24,26,26,25,27,29,34,25,22,35
女,日本人人口,2023年10月1日現在,,長崎県,663,21,25,28,28,22,22,26,32,36,41,44,42,45,49,58,45,39,59
女,日本人人口,2023年10月1日現在,,熊本県,885,31,37,39,38,34,33,38,46,51,56,55,54,57,62,71,56,49,79
女,日本人人口,2023年10月1日現在,,大分県,566,18,21,23,23,20,20,22,27,32,37,38,34,36,40,49,41,34,52
女,日本人人口,2023年10月1日現在,,宮崎県,544,18,22,24,23,18,19,22,27,31,35,34,33,36,40,46,36,31,48
女,日本人人口,2023年10月1日現在,,鹿児島県,807,27,33,36,34,28,29,33,41,47,50,50,49,55,62,66,50,45,74
女,日本人人口,2023年10月1日現在,,沖縄県,734,35,39,41,38,33,35,39,46,48,51,50,44,44,46,46,29,27,42
女,日本人人口,2024年10月1日現在,,全国,"61,846","1,875","2,255","2,489","2,594","2,769","2,897","2,901","3,206","3,622","4,200","4,739","4,147","3,751","3,684","4,295","4,298","3,569","4,556"
女,日本人人口,2024年10月1日現在,,北海道,"2,629",65,83,94,99,101,102,110,127,148,176,195,178,174,175,216,203,162,220
女,日本人人口,2024年10月1日現在,,青森県,611,15,19,22,23,19,19,22,28,33,39,43,42,44,47,54,48,40,56
女,日本人人口,2024年10月1日現在,,岩手県,586,14,19,22,23,19,19,23,27,32,38,39,38,40,43,49,43,38,58
女,日本人人口,2024年10月1日現在,,宮城県,"1,137",32,40,46,48,55,53,54,62,72,79,82,71,70,74,85,72,58,83
女,日本人人口,2024年10月1日現在,,秋田県,469,10,13,16,17,12,13,16,20,24,29,31,29,34,38,44,38,33,53
女,日本人人口,2024年10月1日現在,,山形県,514,14,17,20,21,18,17,20,24,29,32,34,32,35,38,44,37,31,52
女,日本人人口,2024年10月1日現在,,福島県,872,24,32,34,36,30,30,37,44,49,56,59,56,60,66,74,60,51,76
女,日本人人口,2024年10月1日現在,,茨城県,"1,362",40,49,56,59,56,54,58,69,80,92,103,89,84,90,108,100,80,95
女,日本人人口,2024年10月1日現在,,栃木県,916,26,33,38,40,37,36,39,48,54,63,69,60,57,62,73,66,51,64
女,日本人人口,2024年10月1日現在,,群馬県,917,26,32,37,41,38,35,38,44,51,62,71,61,56,59,71,69,56,70
女,日本人人口,2024年10月1日現在,,埼玉県,"3,574",110,131,144,152,173,181,179,190,212,248,289,247,206,197,239,250,210,215
女,日本人人口,2024年10月1日現在,,千葉県,"3,059",94,111,121,129,149,153,150,162,182,211,245,207,175,170,207,218,180,194
女,日本人人口,2024年10月1日現在,,東京都,"6,864",210,244,250,255,381,475,430,427,457,504,560,479,385,322,351,378,333,423
女,日本人人口,2024年10月1日現在,,神奈川県,"4,512",137,163,179,189,230,247,229,240,273,320,377,329,266,232,270,289,250,291
女,日本人人口,2024年10月1日現在,,新潟県,"1,066",29,36,42,44,38,38,43,51,60,70,74,69,68,74,88,79,65,98
女,日本人人口,2024年10月1日現在,,富山県,500,14,17,19,21,18,18,19,23,26,33,39,33,31,32,39,41,33,44
女,日本人人口,2024年10月1日現在,,石川県,556,17,20,23,25,25,23,24,27,31,37,43,36,34,34,39,43,33,43
女,日本人人口,2024年10月1日現在,,福井県,368,12,14,16,17,13,13,15,18,20,24,26,24,24,25,28,27,22,31
女,日本人人口,2024年10月1日現在,,山梨県,391,12,14,15,17,17,15,16,18,21,25,28,27,26,26,30,28,24,33
女,日本人人口,2024年10月1日現在,,長野県,992,29,36,41,43,36,35,40,47,54,66,73,66,62,64,73,74,63,90
女,日本人人口,2024年10月1日現在,,岐阜県,950,28,35,40,43,40,36,37,44,51,62,72,64,61,61,72,72,59,73
女,日本人人口,2024年10月1日現在,,静岡県,"1,729",50,63,72,76,66,65,72,85,98,114,132,117,108,111,130,129,108,134
女,日本人人口,2024年10月1日現在,,愛知県,"3,595",122,145,158,164,176,185,181,194,213,249,288,243,210,190,221,237,196,221
女,日本人人口,2024年10月1日現在,,三重県,845,25,31,35,37,34,33,35,40,46,56,65,57,54,54,62,63,52,65
女,日本人人口,2024年10月1日現在,,滋賀県,691,24,29,32,33,32,31,32,37,42,49,53,45,41,40,46,45,35,44
女,日本人人口,2024年10月1日現在,,京都府,"1,279",36,44,49,54,66,64,58,62,72,86,100,86,75,70,86,96,79,96
女,日本人人口,2024年10月1日現在,,大阪府,"4,421",138,155,170,181,224,244,226,232,254,302,362,310,255,224,273,307,268,297
女,日本人人口,2024年10月1日現在,,兵庫県,"2,737",84,100,112,117,119,117,119,135,156,186,218,191,171,162,188,198,163,201
女,日本人人口,2024年10月1日現在,,奈良県,672,19,23,27,29,29,26,27,31,36,43,52,47,42,42,50,53,44,50
女,日本人人口,2024年10月1日現在,,和歌山県,460,13,16,18,19,16,16,18,21,24,28,34,32,31,31,36,37,31,41
女,日本人人口,2024年10月1日現在,,鳥取県,273,9,10,12,12,10,9,11,13,16,17,18,16,17,19,22,20,16,26
女,日本人人口,2024年10月1日現在,,島根県,325,10,12,14,14,11,11,13,15,17,20,21,19,20,22,26,25,20,35
女,日本人人口,2024年10月1日現在,,岡山県,932,30,35,39,40,43,42,41,47,52,61,69,57,54,57,65,70,56,77
女,日本人人口,2024年10月1日現在,,広島県,"1,369",43,53,60,60,57,57,60,68,78,92,105,89,81,82,96,101,81,105
女,日本人人口,2024年10月1日現在,,山口県,661,19,22,26,27,23,23,24,29,35,42,47,42,40,44,54,56,46,62
女,日本人人口,2024年10月1日現在,,徳島県,353,10,12,13,14,13,12,13,16,19,22,25,23,23,26,30,28,22,33
女,日本人人口,2024年10月1日現在,,香川県,465,14,17,19,20,17,16,19,22,26,32,35,29,28,31,35,37,28,39
女,日本人人口,2024年10月1日現在,,愛媛県,661,18,23,26,27,22,23,25,31,36,43,48,43,43,46,54,53,42,60
女,日本人人口,2024年10月1日現在,,高知県,342,9,11,13,13,11,11,12,15,18,22,24,21,22,24,28,29,23,35
女,日本人人口,2024年10月1日現在,,福岡県,"2,630",88,105,113,114,127,128,128,142,161,179,188,163,152,157,184,174,139,188
女,日本人人口,2024年10月1日現在,,佐賀県,408,14,17,18,19,16,15,17,20,24,26,27,25,26,28,32,27,23,34
女,日本人人口,2024年10月1日現在,,長崎県,654,20,24,28,27,22,22,25,30,35,40,44,43,44,48,55,48,40,58
女,日本人人口,2024年10月1日現在,,熊本県,877,30,36,39,38,34,32,37,44,50,55,56,54,56,61,68,60,50,78
女,日本人人口,2024年10月1日現在,,大分県,559,17,20,23,23,19,19,22,26,31,36,38,34,35,39,46,44,35,51
女,日本人人口,2024年10月1日現在,,宮崎県,538,18,21,24,23,18,18,21,26,31,34,35,32,35,39,44,39,31,48
女,日本人人口,2024年10月1日現在,,鹿児島県,796,26,32,35,33,27,28,32,39,46,49,50,49,53,60,64,54,45,73
女,日本人人口,2024年10月1日現在,,沖縄県,732,33,38,41,38,33,34,38,44,47,50,52,45,44,45,47,32,27,43
